Regional Council,Registry,Locality,Date of Constitution,Email,Address,Postal Code,Phone,Fax,Mobile Phone,Name
Lisboa,10/05,LISBOA,25-01-2005,spereira@amsadvogados.pt,"Av. Engenheiro Duarte Pacheco, Amoreiras Torre 2, 7º andar, esc. 9",1070-103 LISBOA,213303636,213303637,,"ANA MARGARIDA SANTOS & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,28/15,LISBOA,21-05-2015,geral@amcadvogados.pt,"Praça Francisco Sá Carneiro, 2 - 5º esq. ",1000-158 LISBOA,217579189,217570142,,"ANA MENDES CASACA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,60/09,LISBOA,13-07-2009,,"Av.  5  de Outubro, 52 - 1º. esqº.",1050-058 LISBOA,,,,"ANA MORAIS MARTINS, ANTÓNIO GAMEIRO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,11/14,LISBOA,21-01-2014,anategethoffsereno-51300L@adv.oa.pt,"Rua Latino Coelho, n.º 87",1050-134 LISBOA,,,,"ANA TEGETHOFF SERENO E ALEXANDRA GÓIS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,04/21,LISBOA,17-12-2021,jose.soares@pt.Andersen.com,"Avenida Alexandre Herculano, 38 - 3º",1250-011 LISBOA,,,,ANDERSEN TAX & LEGAL IBERIA SLP –  SUCURSAL EM PORTUGAL
Lisboa,27/19,LISBOA,23-07-2019,joao.mora@andrademora.com,"Av. Sidónio Pais, n.º 18 - 5º dto.",1050-215 LISBOA,215968147,,,"ANDRADE & MORA - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,25/14,LISBOA,15-04-2014,geral@andradedematos.com,"Rua Alexandre Herculano, n.º 23 - r/c",1250-008 LISBOA,213585400,213585409,,"ANDRADE DE MATOS & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP RL"
Lisboa,4/94,LISBOA,27-01-1994,maria@diaslawyers.com,"Rua Marquês da Fronteira, 111 - r/c dto.",1070-292 LISBOA,213468134,213473746,,"ANDRADE DIAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,68/09,LISBOA,11-08-2009,ana.faia.andrade-13408l@adv.oa.pt,"Av.  da República, 36 - Lado A, 3º esq.",1050-193 LISBOA,213507000,213534194,,"ANDRADE, CORREIA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,8/14,LISBOA,20-01-2014,andremiranda@am-associados.pt,"Rua Duque de Palmela, n.º 27 - 1º esq., sala 4",1250-097 LISBOA,213879450,213878505,,"ANDRÉ, MIRANDA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,40/15,LISBOA,14-08-2015,fantascunha-17291l@adv.oa.pt,"Rua Carlos Alberto da Mota Pinto, n.º 17, 2º piso, Edifício Amoreiras Square",1070-313 LISBOA,213192080,,,"ANTAS DA CUNHA, ECIJA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,1/84,LISBOA,10-09-1984,antoninoantunes@mail.telepac.pt,"Av. Defensores de Chaves, 51 - 3º. A",1000-112 LISBOA,258809090,258809095,,"ANTONINO ANTUNES, MARIA AUGUSTA ANTUNES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,43/07,RIO MAIOR,28-09-2007,geral@arribanca.associados.pt,"R. Prof. Manuel  José Ferreira, 14 - 1º. Esqº.   - Apartado  130",2040-998 RIO MAIOR,243999020,243999028,,"ANTÓNIO ARRIBANÇA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,18/98,LISBOA,21-04-1998,central@aclawfirm.com,"Avª. Conde de Valbom,  18 B  - 1º. A",1050-068 LISBOA,213192280,213192289,,"ANTÓNIO CORREIA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,28/11,LOURES,18-04-2011,ana.s.martins-18803l@adv.oa.pt,"Rua de Goa, 18 - 1º",2670-437 LOURES,213552070,,,"ANTÓNIO FALÉ DE CARVALHO, ANA SILVA MARTINS E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,28/01,LISBOA,23-07-2001,antonio.c.ribeiro@mail.telepac.pt,"Av. Luís Bivar, 93 - 8º esquerdo",1050-143 LISBOA,213242710,213242719,,ANTÓNIO FIGUEIREDO CARVALHO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,51/97,LISBOA,11-12-1997,afma@afma.pt,"Avª. da Liberdade,  38 - 1º. ",1250-045 LISBOA,213218600,213218686,,"ANTÓNIO FRUTUOSO DE MELO E ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,29/00,LISBOA,07-07-2000,leiser@netcabo.pt,"Avª. António Augusto de Aguiar,  163 – 3º. DTº.",1050-014 LISBOA,213879059,213877017,,"ANTÓNIO LEITÃO E CARLOS SERAFIM - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,22/96,LISBOA,08-03-1996,amc.advogados@mail.telepac.pt,"Avenida Marechal Craveiro Lopes, nº 8, D - 1º A",1700-284 LISBOA,213192970,213192978,,"ANTÓNIO MENEZES CORDEIRO E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,42/90,LISBOA,12-11-1990,apcolaco@mail.telepac.pt,"Av. da Igreja, 42 - 2º dto.",1700-239 LISBOA,213553940,213553949,,"ANTÓNIO PRAGAL COLAÇO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,38/10,ALGÉS,12-04-2010,lisboa@avm.biz,"Rua Afonso Praça, n.º 30 - 5º",1495-061 ALGÉS,304501010,304501009,,"ANTÓNIO VICENTE MARQUES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,32/11,LISBOA,06-05-2011,geral@acv-advogados.com,"Rua Abranches Ferrão, 11 B, 2º andar",1600-001 LISBOA,217275828,217275821,,"ANTUNES, CAETANO, VASCONCELOS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,36/22,ALGÉS,04-10-2022,geral@apsmadvogados.com,"Rua Dr. Manuel Arriaga, n.º 31, rés-do-chão esq",1495-088 ALGÉS,211969782,,,"APSM - Sociedade de Advogados, SP, RL"
Lisboa,16/13,LISBOA,19-02-2013,apl.advogados@apl-advogados.pt,"Campo dos Mártires da Pátria , n.º 59 - 1º esq.",1150-226 LISBOA,218228360,218204092,,"ARAÚJO PEREIRA, LENCASTRE & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,21/07,LISBOA,25-05-2007,miguel.araujo.pereira-8777l@adv.oa.pt,"Av. Ressano Garcia, 19 - 1º.",1070-234 LISBOA,213808070,213808077,,"ARAÚJO PEREIRA, MOUZINHO CRAVEIRO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,24/16,LISBOA,09-06-2016,armando-19426l@adv.oa.pt,"Av da Liberdade, 110",1269-046 LISBOA,,,,"ARMANDO CASTANHEIRA & ASSOCIADOS SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,1/10,LISBOA,04-01-2010,soc.@oa.pt,"R. Latino Coelho, 12 - 4º.  C",1050-136 LISBOA,213573857,213570533,,ARMÉNIO MARQUES DOS SANTOS E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,36/18,LISBOA,07-09-2018,geral@asalawyers.pt,"Rua Filipe Folque, n.º 10 J - 4º esq",1050-093 LISBOA,215843044,215842796,,"ASA, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,20/90,LISBOA,09-04-1990,calistoassoc@mail.telepac.pt,"Avª. da República, 48 - B - 4º. Dtº.",1050-195 LISBOA,217980500,217936967,,"ASDRÚBAL CALISTO E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,10/90,LISBOA,16-02-1990,aaadv@mail.telepac.pt,"Travessa da Trindade,  16 - 4º.  Letra  D",1200-469 LISBOA,213223100,213421335,,"ASSIS DE ALMEIDA E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,30/01,LISBOA,21-08-2001,atpr@atpr.pt,"R. Joaquim António de Aguiar, 66 - 2º esquerdo",1070-153 LISBOA,213827580,213827589,,"ATHAYDE DE TAVARES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,39/17,LISBOA,28-09-2017,aaa-10592l@adv.oa.pt,Rua Saraiva de Carvalho n.º 134 - r/c,1250-245 LISBOA,218811303,218811302,,"AUGUSTO DE ATHAYDE & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,01/03,LISBOA,25-09-2003,lisboa@avco.legal,"Av. da República n.º 41, 4º",1050-187 LISBOA,213550187,213550188,,"AVCO LEGAL EUROPE, SOCIEDAD CIVIL PROFESIONAL, SUCURSAL EM PORTUGAL"
Lisboa,23/07,LISBOA,08-06-2007,amsa@amsa.pt,"Av. José Malhoa, 2 - 2º.  Escrtº.  2.8",1070-375 LISBOA,213182820,213182829,,"AVELINO RODRIGUES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP RL"
Lisboa,41/02,LISBOA,10-05-2002,geral@azeredoperdigao.pt,"R. de S. Nicolau, 23 - 2º.",1100-547 LISBOA,218879142,218860633,,"AZEREDO PERDIGÃO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,91/09,LISBOA,16-11-2009,azevedoearantes@gmail.com,"R. de Campolide, 55 - 2º. esqº.",1070-026 LISBOA,213876540,213871515,,AZEVEDO & ARANTES-SOCIEDADE DE ADVOGADOS RL
Lisboa,8/20,LISBOA,19-03-2020,joao.ascenso@ascensoeassociados.com,"Rua Castilho, n.º 235 - 1º",1070-051 LISBOA,213862947,213863175,,"AZEVEDO, ASCENSO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,74/10,LISBOA,23-08-2010,gca@azevedocardoso.pt,"Rua Andrade Corvo, 27- 7º esq",1050-008 LISBOA,210130228,210102328,,"AZEVEDO, CARDOSO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,12/17,LISBOA,10-03-2017,geral@fa-associados.pt,"Av Eng Duarte Pacheco, torre 1, 6º andar - sala 10",1070-101 LISBOA,,,,"AZOIA & CAPELO ADVOGADOS, SP, RL"
Lisboa,36/06,LISBOA,12-05-2006,fb.advogada@netcabo.pt,"Estarda de Telheiras, n.º 144-D, Quinta de S Vicente",1600-722 LISBOA,213579134,213579070,,BABO & MATA-SOCIEDADE DE ADVOGADOS RL
Lisboa,6/01,LISBOA,09-02-2001,jbg@mail.telepac.pt,"Rua Carlos de Seixas, n.º 25",1700-104 LISBOA,213513230,213523585,,"BACELAR GOUVEIA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP RL"
Lisboa,65/07,LISBOA,27-12-2007,nbaltazarmendes-5830l@adv.oa.pt,"Av. da República, 6 - 8º. esqº.",1050-191 LISBOA,213144577,,,"BALTAZAR MENDES DUQUE VIEIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,83/08,LISBOA,28-11-2008,bma@bma.com.pt,"Edificio Heron Castilho, Rua Braamcamp, n.º 40 - 5º E",1250-050 LISBOA,213806530,213806531,,"BAPTISTA, MONTEVERDE & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,49/00,LISBOA,20-11-2000,geral@barreiroseassociados.pt,"Avª. da Liberdade,  129 – 4º. C.",1250-140 LISBOA,213219820,213219829,,"BARREIROS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,39/02,LISBOA,30-04-2002,lawyers@bgs-law.com,"Empreendimento das Amoreiras, Torre 2 - 11º.   - Sala  3",1070-102 LISBOA,213840087,213840088,,"BARREIROS, GONÇALVES E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,12/90,LISBOA,19-02-1990,info@barrocas.com.pt,"Empreendimento Amoreiras, Torre 2 - 15º. Piso   - Letra A / Av. Engº. Duarte Pacheco",1070-274 LISBOA,213843300,213870265,,"BARROCAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,51/90,LISBOA,19-12-1990,jose.sales@bsadvogados.com,"Avenida Fontes Pereira de Melo, número vinte e um, quinto andar",1050-116 LISBOA,213152642,213537666,,"BARROS SALES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,4/91,LISBOA,11-01-1991,diogo.manoel@bsgg.pt,"Edfº. Castil, R. Castilho, 39 - 12º.  B",1250-068 LISBOA,213875702,213875743,,"BARROS, SOBRAL, G. GOMES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,18/22,LISBOA,20-04-2022,geral@barrosoadvogados.pt,"Av da República, n.º 34 - 3º andar",1050-193 LISBOA,213196030,,,"BARROSO ADVOGADOS, SP, RL"
Lisboa,35/09,LISBOA,31-03-2009,pbarroso-15243l@adv.oa.pt,"Av. Infante Santo, 347 - 2º. drtº. e esqº.",1350-177 LISBOA,,,,"BARROSO, BENTO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,43/11,LISBOA,18-07-2011,elisabetebasto-16438l@advogados.oa.pt,"Avenida Elias Garcia, n.º 57 - 1º",1000-148 LISBOA,213869711,,,"BASTO, SEQUEIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,17/16,MONTIJO,21-04-2016,g-bastos-51020L@adv.oa.pt,"Praça da República, 40 -3º frt e esq",2870-235 MONTIJO,,,,"BASTOS, CARIA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,19/16,LISBOA,21-04-2016,bca@m-bettencourt-advogados.com,"Av Engenheiro Duarte Pacheco, torre 2, 9º piso, 4",1070-102 LISBOA,213871820,211974663,,"BCA - BETTENCOURT DA CÂMARA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,49/21,LISBOA,08-11-2021,communications@belimcastilho.pt,Av da República n.º 6 - 7º esq.,1050-191 LISBOA,211582280,,,"BELIM, CASTILHO, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,02/03,LISBOA,25-09-2003,lisboa@belzuz.com,"Av Duque D'Ávila, 141 - 1º dto",1050-081 LISBOA,213240530,213478452,,BELZUZ ABOGADOS  S. L.-SUCURSAL EM PORTUGAL
Lisboa,51/13,LISBOA,19-09-2013,mbn@legalsquare.eu,"Av. da Liberdade, 229 - 4º andar",1250-140 LISBOA,,,,"BENTO NOGUEIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,54/06,LISBOA,10-07-2006,estevao.bernardino-16900l@adv.oa.pt,"Rua Carlos Testa, n.º 1 - 6º C",1050-046 LISBOA,213242740,213479430,,"BERNARDINO, RESENDE E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,54/07,LISBOA,06-12-2007,c.bettencourt-21099l@adv.oa.pt,"Av. Visconde Valmor, 69 - 6º.",1050-239 LISBOA,217968046,217968046,919654022,BETTENCOURT & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,25/22,LISBOA,30-06-2022,re-16500l@adv.oa.pt,"Rua Julieta Ferrão, N.º 10 - 8º andar ",1600-131 LISBOA,,,,"BIND – Esperança, Vaz Osório, Sociedade de Advogados, SP, RL"
Lisboa,59/04,LISBOA,25-11-2004,advogados@bpo.com.pt,"Av. Eng. Duarte Pacheco, Torre 1, 2º piso, sala 5",1070-100 LISBOA,213700000,213700009,,"BOINO & ASSOCIADOS  -SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,48/05,LOURES,20-09-2005,geral@bordalo.pt,"Av. das Descobertas, 45 A, Infantado",2670-384 LOURES,215947819,215944368,,"BORDALO GONÇALVES, RUI JORGE REGO E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,77/06,LISBOA,07-12-2006,joaopereiradacosta-8022l@adv.oa.pt,"R. Augusta, 100 - 1º. Esqº.",1100-053 LISBOA,213423105,213423106,,"BORGES, COSTA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,20/10,BARCARENA,20-02-2010,pedrofonsecaborges-13613l@adv.oa.pt,"R. da Juventude, 25  Loja  drtº.",2730-110 BARCARENA,210166677,214395675,,"BORGES, NOVAIS, GOMES, MADUREIRA-SOCIEDADE DE ADVOGADOS RL"
Lisboa,21/19,TORRES VEDRAS,17-06-2019,geral@barv.pt,"Rua Raimundo Porta, Edf Vila Expo, Bloco A - 1º Dto.",2560-692 TORRES VEDRAS,261312712,261312712,,"BOTELHO ANTUNES, REIS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,16/17,LISBOA,20-04-2017,jbotelho-11925l@adv.oa.pt,"Av Álvares Cabral, 84 - 1º esq e 2º",1250-018 LISBOA,213703600,213882554,,"BOTELHO, CHANTRE & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,10/08,LISBOA,21-02-2008,silvapreto@bpo-lawyers.pt,"Av Almirante Gago Coutinho, 128",1700-033 LISBOA,217263768,217277528,,"BPO - BARROCAS, PRETO & OLIVEIRA, SOCIEDADE DE ADVOGADOS - SP, RL"
Lisboa,40/17,LISBOA,04-10-2017,geral@bqadvogadas.com,"Av Dom Rodrigo da Cunha, n.º 20 r/c A Esq. Norte",1700-141 LISBOA,,,,"BQ ADVOGADAS - BESELGA & QUARENTA - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,51/15,LISBOA,22-12-2015,geral@rmmv.pt,"Av 5 de Outubro, 85 - 6º",1050-050 LISBOA,,,,"BRAGA DA COSTA, AFRA ROSA, ASCENSÃO, MEXIA, REYNOLDS, MALTA VACAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,21/17,LISBOA,23-06-2017,info@bcpb.pt,"Rua Castilho, n.º 67 - 1º",1250-068 LISBOA,213849441,213849449,,"BRAGA DA CRUZ, PINTO BASTOS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,17/10,AMADORA,10-02-2010,adv.escritorio@sapo.pt,"R. Infanta D. Maria, 5",2700-464 AMADORA,214922292,214987893,,"BRANCO, GARCIA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,9/20,LISBOA,02-04-2020,fernando.senise-57068L@adv.oa.pt,"Avenida Miguel Bombarda, n.º 36 - 2º B",1050-165 LISBOA,,,,"BRASIL SALOMÃO E MATTHES - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,49/15,LAGOA (SÃO MIGUEL),22-12-2015,jpbg@briosaegala-advogados.com,"Rua da Tecnologia K-Epsilon, n.º 2",9560-421 LAGOA (SÃO MIGUEL),217510383,,,"BRIOSA E GALA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,49/97,LISBOA,11-12-1997,britodamana@mail.telepac.pt,"Rua de Santa Justa, 82 -1º",1100-486 LISBOA,213468881,213461705,,BRITO DA MANA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS
Lisboa,80/09,LISBOA,08-10-2009,geral@bas.pt,"R. Artilharia Um, 51  Páteo Bagatela / Edfício 1  - - 4º.",1250-137 LISBOA,211554330,211554350,,"BRITO, ALVES, SALVADOR E ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,17/18,LISBOA,29-03-2018,alvaroroquettemorais-9162l@adv.oa.pt,"Av. António Augusto Aguiar, n.º 15, 5º Esquerdo ",1050-012 LISBOA,,,,"BROSETA - PORTUGAL, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,78/08,LISBOA,14-11-2008,bruno.dias@bdmjm.pt,Av. Duque de  Ávila n.º 6 - 1º esq.,1000-140 LISBOA,217802220,217802229,,"BRUNO DIAS E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,11/18,LISBOA,15-03-2018,geral@bspadvogados.pt,"Av da República, 60 - 1º dto.",1050-197 LISBOA,212696940,212696949,,"BSP - LUDGERO BRONZE, VÍTOR DE SÁ PEREIRA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,46/18,LISBOA,24-10-2018,carla.esteves.adv@gmail.com,"Av. Engenheiro Duarte Pacheco, Torre 1, 4º-11",1070-101 LISBOA,,,,"C & C - ESTEVES E NUNES, SOCIEDADE DE ADVOGADAS - SP, RL"
Lisboa,71/06,LISBOA,24-10-2006,carlo.ferreira-11494l@adv.oa.pt,"Av Fontes Pereira de Melo, 3 - 11º Esq.",1050-115 LISBOA,210170470,210170479,,"C. FERREIRA, GODKE & TELLERIA SOCIEDADE DE ADVOGADOS SP RL"
Lisboa,32/17,RAMADA,03-08-2017,carlatomedinis-17840L@adv.oa.pt,"Rua Alves da Costa, 14 - Loja dta.",2620-261 RAMADA,210993316,214323397,,"CAA - CARLA TOMÉ DINIS E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,37/97,LISBOA,29-07-1997,geral@caetanodefreitas.com,"Avª. 24 de Julho, 68 E",1200-869 LISBOA,213170620,213170629,,"CAETANO DE FREITAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL"
Lisboa,37/00,LISBOA,17-08-2000,law@caiadoguerreiro.com,"Edfº. Castil,  R. Castilho, 39 - 15º.",1250-068 LISBOA,213717000,213717001,,"CAIADO GUERREIRO, SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,62/05,LISBOA,17-11-2005,,"R. da Palma, 183",1100-391 LISBOA,21874555,218864886,,CAL GONÇALVES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,42/97,LISBOA,12-09-1997,cvmf@calama-menesesfalcao.pt,"Campo Grande, 28 - 5º B",1700-093 LISBOA,213110910,213529218,,"CALAMA, V. MENESES FALCÃO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,2/23,LISBOA,16-01-2023,geral@calcada-advogados.com,"Rua Braamcamp, n.º 6 R/C esq.",1250-050 LISBOA,211314728,211323013,,"CALÇADA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,52/14,LISBOA,20-10-2014,vicente@caldeirapires.pt,"Av da República, 45 - 8º dto.",1050-187 LISBOA,,,,"CALDEIRA PIRES & ASSOCIADOS - SOCIEDADES DE ADVOGADOS, SP, RL"
Lisboa,65/02,LISBOA,23-08-2002,fmc-7543l@adv.oa.pt,"Calçada Nova de S. Francisco, 10 - 1º.",1200-300 LISBOA,213427850,213471896,,"CALHEIROS VELLOZO, MEDEIROS CORDEIRO & GIL FERNANDES - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,36/20,LISBOA,11-12-2020,nma.portugal@nmassociados.com,"Avenida Engenheiro Duarte Pacheco, torre 2, 10º piso, n.º 8, Torres das Amoreias",1070-102 LISBOA,213872546,213839245,,"CALISTO MELO, NUNES MELO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,61/13,MONTIJO,06-12-2013,sandra.rodrigues-17879l@adv.oa.pt,"Rua José Joaquim Marques, n.º 9 B",2870-348 MONTIJO,211976700,210859420,,"CAMACHO, NUNES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,15/95,LISBOA,10-05-1995,jurisfactor@tsdacc.net,"Av. António Augusto de Aguiar,  90 - 5º",1069-086 LISBOA,213555058,213536185,,"CAMPOS, DUARTE DE ALMEIDA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,6/87,LISBOA,08-07-1987,cae@caeadvogados.pt,"Rua Rodrigo da Fonseca,  149 - 4º. Dtº.",1070-242 LISBOA,213876404,213855310,,"CANCELLA D' ABREU, ESTEVES & ASSOCIADOS -SOCIEDADE DE ADVOGADOS RL"
Lisboa,38/08,LISBOA,30-06-2008,p.cardigos-8045l@adv.oa.pt,"Praça Nuno Rodrigues dos Santos, 14 B",1600-171 LISBOA,213303900,213303999,,CARDIGOS E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,20/94,LISBOA,23-03-1994,cmorais@cmba-lawfirm.com,"Av. 24 de Julho, 60 - 2º Dto.",1200-869 LISBOA,213920290,213954766,,"CARDO, MORAIS, BORGES - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,8/00,LISBOA,31-01-2000,cam.advogados@cam-sa.pt,"Av. João Crisóstomo, 38 C (Edfº. Goya)  - Escritório 3",1050-127 LISBOA,213514970,213514979,,"CARDOSO, ALVAREZ, MENDONÇA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,6/92,LISBOA,04-02-1992,ctbh.advogados@mail.net4b.pt,"Centro Empresarial de Telheiras    R. Hermano  - Neves, 22 - 3º. C",1600-477 LISBOA,217521260,217521269,,"CARITA, TABORDA, BARBAS HOMEM-SOCIEDADE DE ADVOGADOS RL"
Lisboa,22/07,LISBOA,28-05-2007,amsa@amsa.pt,"R. Dª. Estefânia, 157 - 4º. Esqº.",1000-154 LISBOA,213307100,213147491,,"CARLOS BARROSO, ANA ROCHA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
Lisboa,17/21,LISBOA,26-04-2021,c.fernandes.assoc@gmail.com,"Rua do Arco do Marquês de Alegrete, n.º 2 - piso 3, esc 3.10",1100-034 LISBOA,218865224,,,"CARLOS FERNANDES & GONÇALVES - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,19/08,SANTO ANTÓNIO CAVALEIROS,27-03-2008,advcarlosferreira@sapo.pt,"R. Comandante Sacadura Cabral, 24  Flamenga",2660-325 SANTO ANTÓNIO CAVALEIROS,219896400,219891354,,CARLOS FERREIRA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,10/95,LISBOA,21-03-1995,cguimaraes-7520l@adv.oa.pt,"Rua  Jardim do Tabaco, 90 - 2º.Esq.",1100-288 LISBOA,218870353,218862038,,"CARLOS GUIMARÃES E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,1/86,LISBOA,06-01-1986,coa@olavolex.pt,"Av Eng Duarte Pacheco, torre 2, 14º - sala D",1070-102 LISBOA,213242740,213479430,,"CARLOS OLAVO E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,37/05,PORTO SALVO,15-06-2005,carlos.paiva-12288L@adv.oa.pt,"Rua António Variações, n.º 5, Edifício Tecnovia, Sala 9, Oeiras Business Center",2740-315 PORTO SALVO,214416947,214416949,,CARLOS PAIVA E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL
Lisboa,23/11,LISBOA,01-04-2011,info@carlospintodeabreu.com,"Alameda Quinta de Santo António, 13 C",1600-675 LISBOA,217106160,213519526/217161915,,"CARLOS PINTO DE ABREU E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL"
Lisboa,19/97,LISBOA,05-05-1997,facr-advogados@mail.telepac.pt,"Avª Berna, 30 - 2º. C",1150-042 LISBOA,217817230,217817239,,"CARLOS ROCHA, PAULO VARZIELAS E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL"
